Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Latvia,Price / Latvia,Compare At Price / Latvia,Included / International,Price / International,Compare At Price / International,Included / North Africa,Price / North Africa,Compare At Price / North Africa,Status
hero-hoodie-mh07,,,,,,,,,M,,,Black,,,,,MH07-M-Black,0.0,,deny,manual,54.00,54.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh07-black_main.jpg?v=1719332312,kg,,,,,,,,,,,,
hero-hoodie-mh07,,,,,,,,,M,,,Gray,,,,,MH07-M-Gray,0.0,,deny,manual,54.00,54.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh07-gray_main.jpg?v=1719332312,kg,,,,,,,,,,,,
hero-hoodie-mh07,,,,,,,,,M,,,Green,,,,,MH07-M-Green,0.0,,deny,manual,54.00,54.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh07-green_main.jpg?v=1719332312,kg,,,,,,,,,,,,
hero-hoodie-mh07,,,,,,,,,L,,,Black,,,,,MH07-L-Black,0.0,,deny,manual,54.00,54.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh07-black_main.jpg?v=1719332312,kg,,,,,,,,,,,,
hero-hoodie-mh07,,,,,,,,,L,,,Gray,,,,,MH07-L-Gray,0.0,,deny,manual,54.00,54.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh07-gray_main.jpg?v=1719332312,kg,,,,,,,,,,,,
hero-hoodie-mh07,,,,,,,,,L,,,Green,,,,,MH07-L-Green,0.0,,deny,manual,54.00,54.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh07-green_main.jpg?v=1719332312,kg,,,,,,,,,,,,
hero-hoodie-mh07,,,,,,,,,XL,,,Black,,,,,MH07-XL-Black,0.0,,deny,manual,54.00,54.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh07-black_main.jpg?v=1719332312,kg,,,,,,,,,,,,
hero-hoodie-mh07,,,,,,,,,XL,,,Gray,,,,,MH07-XL-Gray,0.0,,deny,manual,54.00,54.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh07-gray_main.jpg?v=1719332312,kg,,,,,,,,,,,,
hero-hoodie-mh07,,,,,,,,,XL,,,Green,,,,,MH07-XL-Green,0.0,,deny,manual,54.00,54.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh07-green_main.jpg?v=1719332312,kg,,,,,,,,,,,,
stark-fundamental-hoodie-mh06,Stark Fundamental Hoodie,"<p>You don't need bells and whistles when performance speaks for itself. The full-zip Stark Fundamental Hoodie give just what you need. Hood and fleece lining keep you warm, while breathable fabric and wicking technology won't let you overheat.</p>
<p>• Navy specked full zip hoodie.<br>• Ribbed cuffs, banded waist.<br>• Side pockets. <br>• Machine wash/dry.</p>",Satoshi demo,,"","",true,Size,XS,,Color,Black,,,,,MH06-XS-Black,0.0,,deny,manual,42.00,42.00,true,true,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh06-blue_alt1.jpg?v=1719332303,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh06-black_main.jpg?v=1719332303,kg,,,true,,,true,,,true,,,active
stark-fundamental-hoodie-mh06,,,,,,,,,XS,,,Blue,,,,,MH06-XS-Blue,0.0,,deny,manual,42.00,42.00,true,true,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh06-blue_back.jpg?v=1719332303,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh06-blue_main.jpg?v=1719332303,kg,,,,,,,,,,,,
stark-fundamental-hoodie-mh06,,,,,,,,,XS,,,Purple,,,,,MH06-XS-Purple,0.0,,deny,manual,42.00,42.00,true,true,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh06-black_main.jpg?v=1719332303,3,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh06-purple_main.jpg?v=1719332303,kg,,,,,,,,,,,,
stark-fundamental-hoodie-mh06,,,,,,,,,S,,,Black,,,,,MH06-S-Black,0.0,,deny,manual,42.00,42.00,true,true,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh06-blue_main.jpg?v=1719332303,4,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh06-black_main.jpg?v=1719332303,kg,,,,,,,,,,,,
stark-fundamental-hoodie-mh06,,,,,,,,,S,,,Blue,,,,,MH06-S-Blue,0.0,,deny,manual,42.00,42.00,true,true,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh06-purple_main.jpg?v=1719332303,5,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh06-blue_main.jpg?v=1719332303,kg,,,,,,,,,,,,
stark-fundamental-hoodie-mh06,,,,,,,,,S,,,Purple,,,,,MH06-S-Purple,0.0,,deny,manual,42.00,42.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh06-purple_main.jpg?v=1719332303,kg,,,,,,,,,,,,
stark-fundamental-hoodie-mh06,,,,,,,,,M,,,Black,,,,,MH06-M-Black,0.0,,deny,manual,42.00,42.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh06-black_main.jpg?v=1719332303,kg,,,,,,,,,,,,
stark-fundamental-hoodie-mh06,,,,,,,,,M,,,Blue,,,,,MH06-M-Blue,0.0,,deny,manual,42.00,42.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh06-blue_main.jpg?v=1719332303,kg,,,,,,,,,,,,
stark-fundamental-hoodie-mh06,,,,,,,,,M,,,Purple,,,,,MH06-M-Purple,0.0,,deny,manual,42.00,42.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh06-purple_main.jpg?v=1719332303,kg,,,,,,,,,,,,
stark-fundamental-hoodie-mh06,,,,,,,,,L,,,Black,,,,,MH06-L-Black,0.0,,deny,manual,42.00,42.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh06-black_main.jpg?v=1719332303,kg,,,,,,,,,,,,
stark-fundamental-hoodie-mh06,,,,,,,,,L,,,Blue,,,,,MH06-L-Blue,0.0,,deny,manual,42.00,42.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh06-blue_main.jpg?v=1719332303,kg,,,,,,,,,,,,
stark-fundamental-hoodie-mh06,,,,,,,,,L,,,Purple,,,,,MH06-L-Purple,0.0,,deny,manual,42.00,42.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh06-purple_main.jpg?v=1719332303,kg,,,,,,,,,,,,
stark-fundamental-hoodie-mh06,,,,,,,,,XL,,,Black,,,,,MH06-XL-Black,0.0,,deny,manual,42.00,42.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh06-black_main.jpg?v=1719332303,kg,,,,,,,,,,,,
stark-fundamental-hoodie-mh06,,,,,,,,,XL,,,Blue,,,,,MH06-XL-Blue,0.0,,deny,manual,42.00,42.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh06-blue_main.jpg?v=1719332303,kg,,,,,,,,,,,,
stark-fundamental-hoodie-mh06,,,,,,,,,XL,,,Purple,,,,,MH06-XL-Purple,0.0,,deny,manual,42.00,42.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh06-purple_main.jpg?v=1719332303,kg,,,,,,,,,,,,
hollister-backyard-sweatshirt-mh05,Hollister Backyard Sweatshirt,"<p>Kick off your weekend in the Hollister Backyard Sweatshirt. Whether you're raking leaves or flipping burgers, this comfy layer blocks the bite of the crisp autumn air. Puffy thick from hood to hem, it traps heat against your core.</p>
<p>• Cream crewneck sweatshirt with navy sleeves/trim.<br>• Relaxed fit. <br>• Ribbed cuffs and hem. <br>• Machine wash/dry.</p>",Satoshi demo,,"","",true,Size,XS,,Color,Green,,,,,MH05-XS-Green,0.0,,deny,manual,52.00,52.00,true,true,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh05-white_alt1.jpg?v=1719332293,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh05-green_main.jpg?v=1719332293,kg,,,true,,,true,,,true,,,active
hollister-backyard-sweatshirt-mh05,,,,,,,,,XS,,,Red,,,,,MH05-XS-Red,0.0,,deny,manual,52.00,52.00,true,true,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh05-white_back.jpg?v=1719332293,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh05-red_main.jpg?v=1719332293,kg,,,,,,,,,,,,
hollister-backyard-sweatshirt-mh05,,,,,,,,,XS,,,White,,,,,MH05-XS-White,0.0,,deny,manual,52.00,52.00,true,true,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh05-green_main.jpg?v=1719332293,3,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh05-white_main.jpg?v=1719332293,kg,,,,,,,,,,,,
hollister-backyard-sweatshirt-mh05,,,,,,,,,S,,,Green,,,,,MH05-S-Green,0.0,,deny,manual,52.00,52.00,true,true,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh05-red_main.jpg?v=1719332293,4,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh05-green_main.jpg?v=1719332293,kg,,,,,,,,,,,,
hollister-backyard-sweatshirt-mh05,,,,,,,,,S,,,Red,,,,,MH05-S-Red,0.0,,deny,manual,52.00,52.00,true,true,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh05-white_main.jpg?v=1719332293,5,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh05-red_main.jpg?v=1719332293,kg,,,,,,,,,,,,
hollister-backyard-sweatshirt-mh05,,,,,,,,,S,,,White,,,,,MH05-S-White,0.0,,deny,manual,52.00,52.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh05-white_main.jpg?v=1719332293,kg,,,,,,,,,,,,
hollister-backyard-sweatshirt-mh05,,,,,,,,,M,,,Green,,,,,MH05-M-Green,0.0,,deny,manual,52.00,52.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh05-green_main.jpg?v=1719332293,kg,,,,,,,,,,,,
hollister-backyard-sweatshirt-mh05,,,,,,,,,M,,,Red,,,,,MH05-M-Red,0.0,,deny,manual,52.00,52.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh05-red_main.jpg?v=1719332293,kg,,,,,,,,,,,,
hollister-backyard-sweatshirt-mh05,,,,,,,,,M,,,White,,,,,MH05-M-White,0.0,,deny,manual,52.00,52.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh05-white_main.jpg?v=1719332293,kg,,,,,,,,,,,,
hollister-backyard-sweatshirt-mh05,,,,,,,,,L,,,Green,,,,,MH05-L-Green,0.0,,deny,manual,52.00,52.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh05-green_main.jpg?v=1719332293,kg,,,,,,,,,,,,
hollister-backyard-sweatshirt-mh05,,,,,,,,,L,,,Red,,,,,MH05-L-Red,0.0,,deny,manual,52.00,52.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh05-red_main.jpg?v=1719332293,kg,,,,,,,,,,,,
hollister-backyard-sweatshirt-mh05,,,,,,,,,L,,,White,,,,,MH05-L-White,0.0,,deny,manual,52.00,52.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh05-white_main.jpg?v=1719332293,kg,,,,,,,,,,,,
hollister-backyard-sweatshirt-mh05,,,,,,,,,XL,,,Green,,,,,MH05-XL-Green,0.0,,deny,manual,52.00,52.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh05-green_main.jpg?v=1719332293,kg,,,,,,,,,,,,
hollister-backyard-sweatshirt-mh05,,,,,,,,,XL,,,Red,,,,,MH05-XL-Red,0.0,,deny,manual,52.00,52.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh05-red_main.jpg?v=1719332293,kg,,,,,,,,,,,,
hollister-backyard-sweatshirt-mh05,,,,,,,,,XL,,,White,,,,,MH05-XL-White,0.0,,deny,manual,52.00,52.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh05-white_main.jpg?v=1719332293,kg,,,,,,,,,,,,
frankie-sweatshirt-mh04,Frankie  Sweatshirt,"<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p>
<p>• Light green crewneck sweatshirt.<br>• Hand pockets.<br>• Relaxed fit.<br>• Machine wash/dry.</p>",Satoshi demo,,"","",true,Size,XS,,Color,Green,,,,,MH04-XS-Green,0.0,,deny,manual,60.00,60.00,true,true,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh04-green_alt1.jpg?v=1719332283,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh04-green_main.jpg?v=1719332284,kg,,,true,,,true,,,true,,,active
frankie-sweatshirt-mh04,,,,,,,,,XS,,,White,,,,,MH04-XS-White,0.0,,deny,manual,60.00,60.00,true,true,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh04-green_back.jpg?v=1719332284,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh04-white_main.jpg?v=1719332284,kg,,,,,,,,,,,,
frankie-sweatshirt-mh04,,,,,,,,,XS,,,Yellow,,,,,MH04-XS-Yellow,0.0,,deny,manual,60.00,60.00,true,true,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh04-green_main.jpg?v=1719332284,3,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh04-yellow_main.jpg?v=1719332284,kg,,,,,,,,,,,,
frankie-sweatshirt-mh04,,,,,,,,,S,,,Green,,,,,MH04-S-Green,0.0,,deny,manual,60.00,60.00,true,true,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh04-white_main.jpg?v=1719332284,4,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh04-green_main.jpg?v=1719332284,kg,,,,,,,,,,,,
frankie-sweatshirt-mh04,,,,,,,,,S,,,White,,,,,MH04-S-White,0.0,,deny,manual,60.00,60.00,true,true,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh04-yellow_main.jpg?v=1719332284,5,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh04-white_main.jpg?v=1719332284,kg,,,,,,,,,,,,
frankie-sweatshirt-mh04,,,,,,,,,S,,,Yellow,,,,,MH04-S-Yellow,0.0,,deny,manual,60.00,60.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh04-yellow_main.jpg?v=1719332284,kg,,,,,,,,,,,,
frankie-sweatshirt-mh04,,,,,,,,,M,,,Green,,,,,MH04-M-Green,0.0,,deny,manual,60.00,60.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh04-green_main.jpg?v=1719332284,kg,,,,,,,,,,,,
frankie-sweatshirt-mh04,,,,,,,,,M,,,White,,,,,MH04-M-White,0.0,,deny,manual,60.00,60.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh04-white_main.jpg?v=1719332284,kg,,,,,,,,,,,,
frankie-sweatshirt-mh04,,,,,,,,,M,,,Yellow,,,,,MH04-M-Yellow,0.0,,deny,manual,60.00,60.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh04-yellow_main.jpg?v=1719332284,kg,,,,,,,,,,,,
frankie-sweatshirt-mh04,,,,,,,,,L,,,Green,,,,,MH04-L-Green,0.0,,deny,manual,60.00,60.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh04-green_main.jpg?v=1719332284,kg,,,,,,,,,,,,
frankie-sweatshirt-mh04,,,,,,,,,L,,,White,,,,,MH04-L-White,0.0,,deny,manual,60.00,60.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh04-white_main.jpg?v=1719332284,kg,,,,,,,,,,,,
frankie-sweatshirt-mh04,,,,,,,,,L,,,Yellow,,,,,MH04-L-Yellow,0.0,,deny,manual,60.00,60.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh04-yellow_main.jpg?v=1719332284,kg,,,,,,,,,,,,
frankie-sweatshirt-mh04,,,,,,,,,XL,,,Green,,,,,MH04-XL-Green,0.0,,deny,manual,60.00,60.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh04-green_main.jpg?v=1719332284,kg,,,,,,,,,,,,
frankie-sweatshirt-mh04,,,,,,,,,XL,,,White,,,,,MH04-XL-White,0.0,,deny,manual,60.00,60.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh04-white_main.jpg?v=1719332284,kg,,,,,,,,,,,,
frankie-sweatshirt-mh04,,,,,,,,,XL,,,Yellow,,,,,MH04-XL-Yellow,0.0,,deny,manual,60.00,60.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh04-yellow_main.jpg?v=1719332284,kg,,,,,,,,,,,,
bruno-compete-hoodie-mh03,Bruno Compete Hoodie,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p>
<p>• Full zip black hoodie pullover. <br>• Adjustable drawstring hood. <br>• Ribbed cuffs/waistband. <br>• Kangaroo pocket. <br>• Machine wash/dry.</p>",Satoshi demo,,"","",true,Size,XS,,Color,Black,,,,,MH03-XS-Black,0.0,,deny,manual,63.00,63.00,true,true,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh03-black_alt1.jpg?v=1719332274,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh03-black_main.jpg?v=1719332274,kg,,,true,,,true,,,true,,,active
bruno-compete-hoodie-mh03,,,,,,,,,XS,,,Blue,,,,,MH03-XS-Blue,0.0,,deny,manual,63.00,63.00,true,true,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh03-black_back.jpg?v=1719332274,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh03-blue_main.jpg?v=1719332274,kg,,,,,,,,,,,,
bruno-compete-hoodie-mh03,,,,,,,,,XS,,,Green,,,,,MH03-XS-Green,0.0,,deny,manual,63.00,63.00,true,true,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh03-black_main.jpg?v=1719332274,3,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh03-green_main.jpg?v=1719332274,kg,,,,,,,,,,,,
bruno-compete-hoodie-mh03,,,,,,,,,S,,,Black,,,,,MH03-S-Black,0.0,,deny,manual,63.00,63.00,true,true,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh03-blue_main.jpg?v=1719332274,4,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh03-black_main.jpg?v=1719332274,kg,,,,,,,,,,,,
bruno-compete-hoodie-mh03,,,,,,,,,S,,,Blue,,,,,MH03-S-Blue,0.0,,deny,manual,63.00,63.00,true,true,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh03-green_main.jpg?v=1719332274,5,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh03-blue_main.jpg?v=1719332274,kg,,,,,,,,,,,,
bruno-compete-hoodie-mh03,,,,,,,,,S,,,Green,,,,,MH03-S-Green,0.0,,deny,manual,63.00,63.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh03-green_main.jpg?v=1719332274,kg,,,,,,,,,,,,
bruno-compete-hoodie-mh03,,,,,,,,,M,,,Black,,,,,MH03-M-Black,0.0,,deny,manual,63.00,63.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh03-black_main.jpg?v=1719332274,kg,,,,,,,,,,,,
bruno-compete-hoodie-mh03,,,,,,,,,M,,,Blue,,,,,MH03-M-Blue,0.0,,deny,manual,63.00,63.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh03-blue_main.jpg?v=1719332274,kg,,,,,,,,,,,,
bruno-compete-hoodie-mh03,,,,,,,,,M,,,Green,,,,,MH03-M-Green,0.0,,deny,manual,63.00,63.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh03-green_main.jpg?v=1719332274,kg,,,,,,,,,,,,
bruno-compete-hoodie-mh03,,,,,,,,,L,,,Black,,,,,MH03-L-Black,0.0,,deny,manual,63.00,63.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh03-black_main.jpg?v=1719332274,kg,,,,,,,,,,,,
bruno-compete-hoodie-mh03,,,,,,,,,L,,,Blue,,,,,MH03-L-Blue,0.0,,deny,manual,63.00,63.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh03-blue_main.jpg?v=1719332274,kg,,,,,,,,,,,,
bruno-compete-hoodie-mh03,,,,,,,,,L,,,Green,,,,,MH03-L-Green,0.0,,deny,manual,63.00,63.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh03-green_main.jpg?v=1719332274,kg,,,,,,,,,,,,
bruno-compete-hoodie-mh03,,,,,,,,,XL,,,Black,,,,,MH03-XL-Black,0.0,,deny,manual,63.00,63.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh03-black_main.jpg?v=1719332274,kg,,,,,,,,,,,,
bruno-compete-hoodie-mh03,,,,,,,,,XL,,,Blue,,,,,MH03-XL-Blue,0.0,,deny,manual,63.00,63.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh03-blue_main.jpg?v=1719332274,kg,,,,,,,,,,,,
bruno-compete-hoodie-mh03,,,,,,,,,XL,,,Green,,,,,MH03-XL-Green,0.0,,deny,manual,63.00,63.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh03-green_main.jpg?v=1719332274,kg,,,,,,,,,,,,
teton-pullover-hoodie-mh02,Teton Pullover Hoodie,"<p>This Teton Pullover Hoodie gives you more than laid-back style. It's equipped with moisture-wicking fabric to keep light and dry inside, especially in chilly-weather workouts. An elasticized hem lets you move about freely.</p>
<p>• Black pullover hoodie.<br>• Soft, brushed interior. <br>• Front hand pockets. <br>• Machine wash/dry.</p>",Satoshi demo,,"","",true,Size,XS,,Color,Black,,,,,MH02-XS-Black,0.0,,deny,manual,70.00,70.00,true,true,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh02-black_alt1.jpg?v=1719332265,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh02-black_main.jpg?v=1719332265,kg,,,true,,,true,,,true,,,active
teton-pullover-hoodie-mh02,,,,,,,,,XS,,,Purple,,,,,MH02-XS-Purple,0.0,,deny,manual,70.00,70.00,true,true,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh02-black_back.jpg?v=1719332265,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh02-purple_main.jpg?v=1719332265,kg,,,,,,,,,,,,
teton-pullover-hoodie-mh02,,,,,,,,,XS,,,Red,,,,,MH02-XS-Red,0.0,,deny,manual,70.00,70.00,true,true,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh02-black_main.jpg?v=1719332265,3,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh02-red_main.jpg?v=1719332265,kg,,,,,,,,,,,,
teton-pullover-hoodie-mh02,,,,,,,,,S,,,Black,,,,,MH02-S-Black,0.0,,deny,manual,70.00,70.00,true,true,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh02-purple_main.jpg?v=1719332265,4,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh02-black_main.jpg?v=1719332265,kg,,,,,,,,,,,,
teton-pullover-hoodie-mh02,,,,,,,,,S,,,Purple,,,,,MH02-S-Purple,0.0,,deny,manual,70.00,70.00,true,true,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh02-red_main.jpg?v=1719332265,5,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh02-purple_main.jpg?v=1719332265,kg,,,,,,,,,,,,
teton-pullover-hoodie-mh02,,,,,,,,,S,,,Red,,,,,MH02-S-Red,0.0,,deny,manual,70.00,70.00,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0868/7602/9203/files/mh02-red_main.jpg?v=1719332265,kg,,,,,,,,,,,,
